213667223;40.86229;-73.30687;-1.279446;0.7131814
213667225;40.86205;-73.30681;-1.279445;0.7131772
213667227;40.86186;-73.30675;-1.279444;0.713174
213667229;40.8617;-73.30669;-1.279443;0.7131712
213667231;40.86157;-73.3066;-1.279442;0.7131689
213667233;40.86143;-73.3065;-1.27944;0.7131665
213667234;40.86117;-73.30638;-1.279438;0.713162
213667235;40.86099;-73.30632;-1.279437;0.7131588
213667238;40.86074;-73.30628;-1.279436;0.7131544
213667239;40.86059;-73.30625;-1.279435;0.7131518
213667240;40.86048;-73.30621;-1.279435;0.7131499
213667242;40.86039;-73.30613;-1.279433;0.7131484
213667244;40.86029;-73.30602;-1.279431;0.7131465
213667245;40.86021;-73.30588;-1.279429;0.7131453
213667257;40.86018;-73.30576;-1.279427;0.7131446
213667260;40.86015;-73.30563;-1.279425;0.7131442
213667263;40.86015;-73.30549;-1.279422;0.7131442
213667266;40.86017;-73.30534;-1.279419;0.7131445
213667268;40.8602;-73.30515;-1.279416;0.7131451
213667269;40.86023;-73.30492;-1.279412;0.7131456
213667272;40.86024;-73.30476;-1.27941;0.7131457
213667275;40.86023;-73.30456;-1.279406;0.7131456
213667279;40.86018;-73.30401;-1.279396;0.7131446
213667282;40.86015;-73.30386;-1.279394;0.7131441
213673349;40.85006;-73.3299;-1.279848;0.7129681
213676092;40.85649;-73.31293;-1.279552;0.7130802
213676095;40.8553;-73.31255;-1.279545;0.7130594
213689450;40.8612;-73.30326;-1.279383;0.7131624
213689453;40.8612;-73.30309;-1.27938;0.7131625
213689455;40.86132;-73.30235;-1.279367;0.7131646
213689457;40.86134;-73.30215;-1.279364;0.713165
213689461;40.86134;-73.30158;-1.279354;0.713165
213689463;40.86138;-73.30128;-1.279349;0.7131656
213689465;40.86144;-73.30091;-1.279342;0.7131667
213689468;40.8615;-73.30057;-1.279336;0.7131677
213691377;40.86403;-73.32571;-1.279775;0.7132119
213691380;40.86485;-73.32597;-1.27978;0.7132263
